,source,author,title,description,url,urlToImage,publishedAt,content
38,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),Billionaire hedge fund manager Paul Tudor Jones says a 'recession playbook' would see stocks fall by another 10%,"""We're probably getting ready to go through the recession playbook,"" the founder of Tudor Investments told CNBC about markets.",https://markets.businessinsider.com/news/stocks/paul-tudor-jones-stocks-bitcoin-recession-playbook-economy-federal-reserve-2022-10,https://i.insider.com/61704a80fee39f0018fa7832?width=1200&format=jpeg,2022-10-10T17:04:07Z,"The already-battered stock market will face further pressure under a ""recession playbook"" laid out by billionaire investor Paul Tudor Jones. 
""That playbook is: most recessions last about 300 days f… [+1962 chars]"
39,"{'id': 'business-insider', 'name': 'Business Insider'}",gglover@insider.com (George Glover),BlackRock says it's time to 'shun most stocks' with markets underestimating the risk of a Fed-induced recession,"Last week's rate-hike blitz shows central banks will trigger a recession to tame inflation, the asset manager said.",https://markets.businessinsider.com/news/stocks/stock-market-outlook-blackrock-federal-reserve-interest-rates-rising-analysis-2022-9,https://i.insider.com/6332d34d8345c90018de08bc?width=1200&format=jpeg,2022-09-27T12:50:41Z,"Investors should look to avoid most stocks with recession risks rising, according to BlackRock.
The $10 trillion asset manager has warned that the Federal Reserve and other central banks have undere… [+2556 chars]"
40,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),The banks that lined up $12.5 billion in financing for Elon Musk's Twitter deal reportedly facing steep losses as appetite for riskier debt sours,Musk's turnaround toward taking over Twitter comes as investors are worried about rising interest rates and a potential recession.,https://markets.businessinsider.com/news/bonds/twitter-elon-musk-deal-banks-financing-losses-debt-merger-markets-2022-10,https://i.insider.com/62a0d1b94d33760019865add?width=1200&format=jpeg,2022-10-05T17:50:37Z,Elon Musk's turnaround on the $44 billion buyout of Twitter is taking place at a time of reduced investor appetite for riskier debt leaving major banks lined up to finance the deal potentially facing… [+1720 chars]
41,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Juliana Kaplan),Biden shushes economists' recession warnings: 'Every six months they say this',"A recession is ""possible,"" Biden told CNN's Jake Tapper, but he says Americans don't need to prepare for one.",https://www.businessinsider.com/biden-says-recession-outlook-slight-but-doesnt-anticipate-2022-10,https://i.insider.com/63139628023509001aeccf5a?width=1200&format=jpeg,2022-10-12T14:18:48Z,"President Joe Biden isn't very worried about a recession, even as some alarm bells sound.
In an interview with CNN's Jake Tapper, Tapper asked Biden if the American people should prepare for a reces… [+2403 chars]"
42,"{'id': 'reuters', 'name': 'Reuters'}",,"French central bank sees slowdown next year, risk of recession - Reuters","The French economy will slow sharply next year in the face of Europe's energy crisis, with a risk of a ""limited and temporary"" recession in the worst-case scenario, the central bank said on Thursday.",https://www.reuters.com/markets/europe/french-central-bank-sees-slowdown-next-year-risk-recession-2022-09-15/,https://www.reuters.com/resizer/zrXbaXTHscIv8uJ4nn06Fs-alSo=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PLUFFNMILZKIJDDRRZX2QJQTBM.jpg,2022-09-15T18:07:00Z,"PARIS, Sept 15 (Reuters) - The French economy will slow sharply next year in the face of Europe's energy crisis, with a risk of a ""limited and temporary"" recession in the worst-case scenario, the cen… [+1619 chars]"
43,"{'id': 'reuters', 'name': 'Reuters'}",,New Zealand economy rebounds in Q2 as tourists return - Reuters,"New Zealand's economy rebounded sharply last quarter as a lifting of coronavirus restrictions and the return of tourists helped it dodge recession, though it may be a last hurrah for strong growth as surging interest rates steamroll demand.",https://www.reuters.com/world/asia-pacific/new-zealand-economy-rebounds-q2-tourists-return-2022-09-14/,https://www.reuters.com/resizer/mnvqrjAD3HPlL3WEmrRvhI54D9I=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/QWPFPSKD4FJTRLVXV2KJ4GYT7A.jpg,2022-09-14T23:41:00Z,"SYDNEY, Sept 15 (Reuters) - New Zealand's economy rebounded sharply last quarter as a lifting of coronavirus restrictions and the return of tourists helped it dodge recession, though it may be a last… [+2610 chars]"
44,"{'id': 'reuters', 'name': 'Reuters'}",,CalSTRS considers hiring China-focused equity managers for first time - Reuters.com,"The California State Teachers' Retirement System (CalSTRS) is looking at appointing China-focused equity managers for the first time ever, as demand for asset diversification grows amid worries on inflation and recession.",https://www.reuters.com/markets/europe/calstrs-considers-hiring-china-focused-equity-managers-first-time-2022-09-13/,https://www.reuters.com/resizer/iVKxbD6-o9wCR-gA5rpQbm8T1KY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LGX6KLLYBNIXDE54F3TOM6KEYM.jpg,2022-09-13T07:58:00Z,"HONG KONG, Sept 13 (Reuters) - The California State Teachers' Retirement System (CalSTRS) is looking at appointing China-focused equity managers for the first time ever, as demand for asset diversifi… [+2258 chars]"
45,"{'id': 'reuters', 'name': 'Reuters'}",,"Asian markets weaken as IMF, World Bank flag recession risks - Reuters",Asian markets were weaker on Friday as investors braced for a U.S. rate hike next week amid growing concerns of a global recession following warnings from the World Bank and the International Monetary Fund.,https://www.reuters.com/markets/europe/global-markets-wrapup-1-2022-09-16/,https://www.reuters.com/resizer/que7F6LlZc0klXDD9Y1RTKmHWzc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/6HKDTPTXIFKMRHLCNJNVAS6WMA.jpg,2022-09-16T02:06:00Z,"HONG KONG, Sept 16 (Reuters) - Asian markets were weaker on Friday as investors braced for a U.S. rate hike next week amid growing concerns of a global recession following warnings from the World Ban… [+3199 chars]"
46,"{'id': 'reuters', 'name': 'Reuters'}",,OPEC+ supply shortfall now stands at 3.5% of global oil demand - Reuters,"OPEC+ is now producing below its targets by a record 3.58 million barrels per day - about 3.5% of global demand - highlighting underlying tight supply in the oil market, even as recession fears drag oil prices lower.",https://www.reuters.com/business/energy/opec-supply-shortfall-now-stands-35-global-oil-demand-2022-09-20/,https://www.reuters.com/resizer/Plp5mfAm57y4bai4uvTzEmU2JDI=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/US7YLIFGVNPHXLW7SH3JMNECPY.jpg,2022-09-20T14:43:00Z,"LONDON, Sept 20 (Reuters) - OPEC+ is now producing below its targets by a record 3.58 million barrels per day - about 3.5% of global demand - highlighting underlying tight supply in the oil market, e… [+1967 chars]"
47,"{'id': 'reuters', 'name': 'Reuters'}",,"Bank of England raises rates to 2.25%, despite likely recession - Reuters","LONDON, Sept 22 (Reuters) - The Bank of England raised its key interest rate to 2.25% from 1.75% on Thursday and said it would continue to ""respond forcefully, as necessary"" to inflation, despite the economy entering recession.",https://www.reuters.com/markets/europe/bank-england-raises-rates-225-despite-likely-recession-2022-09-22/,https://www.reuters.com/resizer/sgsuCqDu3hFPM7w_uyQQ-yjI_eA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/6QVBCTY6TFN5NM63CWBJDEOBZQ.jpg,2022-09-22T11:00:00Z,"LONDON, Sept 22 (Reuters) - The Bank of England raised its key interest rate to 2.25% from 1.75% on Thursday and said it would continue to ""respond forcefully, as necessary"" to inflation, despite the… [+3069 chars]"
48,"{'id': 'reuters', 'name': 'Reuters'}",,"Exclusive: Germany to slide into recession next year: source, citing provisional figures - Reuters","The German government expects Europe's largest economy to slide into recession next year, contracting 0.4% as an energy crisis, rising prices and supply bottlenecks take their toll, two sources told Reuters on Thursday, citing provisional figures.",https://www.reuters.com/markets/europe/exclusive-germany-slide-into-recession-next-year-source-citing-provisional-2022-10-06/,https://www.reuters.com/resizer/FUjJJYcWaX2ciMVD5VFcvt8i5O4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/TJRQZALSNVIYLGGPZSTCP3CLPI.jpg,2022-10-06T13:03:00Z,"BERLIN, Oct 6 (Reuters) - The German government expects Europe's largest economy to slide into recession next year, contracting 0.4% as an energy crisis, rising prices and supply bottlenecks take the… [+1811 chars]"
49,"{'id': 'reuters', 'name': 'Reuters'}",,Global bond funds see biggest outflows in two decades - Reuters.com,Global bond funds saw the biggest outflows in two decades in the first three quarters of this year as hefty interest rate increases by central banks to tame inflation sparked fears of a recession.,https://www.reuters.com/markets/europe/global-markets-flows-2022-10-05/,https://www.reuters.com/resizer/4rEKrsDiQvoeMbdIQvtHW8Sfujg=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/JKVC2AJ5DZKZTMYY27XQEX6HLI.jpg,2022-10-05T12:55:00Z,Oct 5 (Reuters) - Global bond funds saw the biggest outflows in two decades in the first three quarters of this year as hefty interest rate increases by central banks to tame inflation sparked fears … [+3158 chars]
50,"{'id': 'reuters', 'name': 'Reuters'}",,"Oil prices climb on weak dollar, supply concerns - Reuters",Oil prices climbed during early Asian trade on Monday as a weaker dollar and supply concerns ahead of the European Union embargo on Russian oil in December offset fears of a global recession that could dampen fuel demand.,https://www.reuters.com/business/energy/oil-prices-climb-weak-dollar-supply-concerns-2022-09-19/,https://www.reuters.com/resizer/C8uZeuT-3Hoyw-06C9EREvoJ5VA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/AHZGZXSI3ZOFXB2XLFUD5V54SA.jpg,2022-09-19T01:07:00Z,"SINGAPORE, Sept 19 (Reuters) - Oil prices climbed during early Asian trade on Monday as a weaker dollar and supply concerns ahead of the European Union embargo on Russian oil in December offset fears… [+2184 chars]"
51,"{'id': 'reuters', 'name': 'Reuters'}",,Oil prices extend losses on fears aggressive Fed rate hike will curb demand - Reuters,"Oil prices slid on Wednesday, extending the previous day's losses, as investors braced for another aggressive interest rate hike from the U.S. Federal Reserve that they fear could lead to recession and plunging fuel demand.",https://www.reuters.com/business/energy/oil-prices-extend-losses-fears-aggressive-fed-rate-hike-will-curb-demand-2022-09-21/,https://www.reuters.com/resizer/I88yYQ3Cx-qZAZRtUJXeuQgD5d8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/X2VGJ2IHUNLX5EHR4VBVST4JWY.jpg,2022-09-21T01:11:00Z,"TOKYO, Sept 21 (Reuters) - Oil prices slid on Wednesday, extending the previous day's losses, as investors braced for another aggressive interest rate hike from the U.S. Federal Reserve that they fea… [+2635 chars]"
52,"{'id': 'reuters', 'name': 'Reuters'}",,INDIA STOCKS Indian shares end lower for seventh session; await RBI policy - Reuters.com,"Indian shares ended lower for seventh straight session on Thursday, dragged by tech stocks, ahead of the central bank's policy outcome on Friday amid lingering fears of a global recession.",https://www.reuters.com/markets/europe/india-stocks-indian-shares-end-lower-seventh-session-await-rbi-policy-2022-09-29/,https://www.reuters.com/resizer/KT73fQSTqhxT8BU3SfjkY1Q3-Yc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/SL4UUIAJ6NMVRJU2S2QCWKB7V4.jpg,2022-09-29T11:39:00Z,"BENGALURU, Sept 29 (Reuters) - Indian shares ended lower for seventh straight session on Thursday, dragged by tech stocks, ahead of the central bank's policy outcome on Friday amid lingering fears of… [+1926 chars]"
53,"{'id': 'reuters', 'name': 'Reuters'}",,Column: Dollar shock threatens global economy - Reuters,Rising interest rates and a rapidly appreciating currency are exporting the U.S. inflation problem and threaten to send the rest of the global economy into recession as other central banks are forced to raise their own rates.,https://www.reuters.com/markets/europe/dollar-shock-threatens-global-economy-2022-09-30/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=114,2022-09-30T08:09:00Z,"LONDON, Sept 29 (Reuters) - Rising interest rates and a rapidly appreciating currency are exporting the U.S. inflation problem and threaten to send the rest of the global economy into recession as ot… [+7088 chars]"
54,"{'id': 'reuters', 'name': 'Reuters'}",,Oil claws back some losses but strong dollar caps gains - Reuters,Oil prices rose modestly in early trade on Monday after sliding to eight-month lows last week weighed down by a surging U.S. dollar and fears sharp interest rate hikes globally would spark a recession and hit fuel demand.,https://www.reuters.com/business/energy/oil-claws-back-some-losses-strong-dollar-caps-gains-2022-09-26/,https://www.reuters.com/resizer/BmSas_ibsAp7NJkxFXyMNoLNitg=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/32H4MFGC4FMU7H5GYMJ6B3CKOI.jpg,2022-09-26T01:35:00Z,"MELBOURNE, Sept 26 (Reuters) - Oil prices rose modestly in early trade on Monday after sliding to eight-month lows last week weighed down by a surging U.S. dollar and fears sharp interest rate hikes … [+2043 chars]"
